Time,Tair_mean,Tfuel_mean,rhoAir_mean,rhoFuel_mean,nuAir_mean,nuFuel_mean,kAir_mean,kFuel_mean,Nern_max,ibar,Energy_t_mean,mean_curr,V
604,1090.804,1092.959,0.32084,0.03610188,0.000142019,0.000834118,0.07531389,0.3185104,1.061118,4999.996,1092.409,5213.146,0.878937
605,1090.804,1092.959,0.3208399,0.03610188,0.000142019,0.000834118,0.07531391,0.3185104,1.061118,4999.997,1092.409,5213.147,0.878937
606,1090.804,1092.959,0.32084,0.03610186,0.000142019,0.000834118,0.07531389,0.3185104,1.061118,4999.997,1092.409,5213.147,0.8789369
607,1090.804,1092.959,0.32084,0.03610186,0.000142019,0.000834119,0.0753139,0.3185105,1.061118,4999.998,1092.409,5213.148,0.8789369
608,1090.804,1092.959,0.32084,0.03610187,0.000142019,0.000834118,0.07531389,0.3185104,1.061118,4999.998,1092.409,5213.148,0.8789369
609,1090.804,1092.959,0.32084,0.03610187,0.000142019,0.000834118,0.0753139,0.3185104,1.061118,4999.998,1092.409,5213.148,0.8789369
610,1090.804,1092.959,0.32084,0.03610185,0.000142019,0.000834119,0.07531389,0.3185105,1.061118,4999.999,1092.409,5213.148,0.8789369
611,1090.804,1092.959,0.32084,0.03610186,0.000142019,0.000834119,0.0753139,0.3185104,1.061118,4999.998,1092.409,5213.148,0.8789368
612,1090.804,1092.959,0.32084,0.03610186,0.000142019,0.000834118,0.07531389,0.3185104,1.061118,4999.998,1092.409,5213.148,0.8789368
613,1090.804,1092.959,0.32084,0.03610185,0.000142019,0.000834119,0.0753139,0.3185105,1.061118,4999.998,1092.409,5213.148,0.8789368
614,1090.804,1092.959,0.32084,0.03610185,0.000142019,0.000834119,0.07531389,0.3185105,1.061118,4999.998,1092.409,5213.148,0.8789368
615,1090.804,1092.959,0.32084,0.03610186,0.000142019,0.000834118,0.07531389,0.3185105,1.061118,4999.997,1092.409,5213.148,0.8789367
616,1090.804,1092.958,0.32084,0.03610185,0.000142019,0.000834119,0.07531389,0.3185105,1.061118,4999.998,1092.409,5213.148,0.8789367
617,1090.804,1092.959,0.32084,0.03610185,0.000142019,0.000834119,0.0753139,0.3185105,1.061118,4999.997,1092.409,5213.148,0.8789367
618,1090.804,1092.958,0.32084,0.03610185,0.000142019,0.000834119,0.07531389,0.3185105,1.061118,4999.998,1092.409,5213.148,0.8789367
619,1090.804,1092.958,0.32084,0.03610185,0.000142019,0.000834119,0.07531389,0.3185105,1.061118,4999.997,1092.409,5213.148,0.8789366
620,1090.804,1092.958,0.32084,0.03610183,0.000142019,0.000834119,0.07531388,0.3185106,1.061118,4999.997,1092.409,5213.147,0.8789366
621,1090.804,1092.958,0.32084,0.03610184,0.000142019,0.000834119,0.07531389,0.3185106,1.061118,4999.997,1092.409,5213.147,0.8789366
622,1090.804,1092.958,0.32084,0.03610184,0.000142019,0.000834119,0.07531389,0.3185106,1.061118,4999.997,1092.409,5213.148,0.8789365
623,1090.804,1092.958,0.32084,0.03610183,0.000142019,0.000834119,0.07531389,0.3185106,1.061118,4999.997,1092.408,5213.147,0.8789365
624,1090.804,1092.958,0.3208401,0.03610184,0.000142019,0.000834119,0.07531388,0.3185106,1.061118,4999.997,1092.408,5213.147,0.8789365
625,1090.804,1092.958,0.3208401,0.03610184,0.000142019,0.000834119,0.07531388,0.3185105,1.061118,4999.996,1092.408,5213.147,0.8789364
626,1090.804,1092.958,0.3208401,0.03610182,0.000142019,0.000834119,0.07531388,0.3185106,1.061118,4999.997,1092.408,5213.147,0.8789364
627,1090.804,1092.958,0.3208401,0.03610182,0.000142019,0.000834119,0.07531388,0.3185107,1.061118,4999.996,1092.408,5213.147,0.8789364
628,1090.804,1092.958,0.3208401,0.03610182,0.000142019,0.000834119,0.07531387,0.3185107,1.061118,4999.997,1092.408,5213.147,0.8789363
629,1090.804,1092.958,0.3208401,0.03610183,0.000142019,0.000834119,0.07531388,0.3185106,1.061118,4999.996,1092.408,5213.147,0.8789363
630,1090.804,1092.958,0.3208401,0.03610182,0.000142019,0.000834119,0.07531388,0.3185107,1.061118,4999.997,1092.408,5213.147,0.8789363
631,1090.804,1092.958,0.3208401,0.03610182,0.000142019,0.000834119,0.07531389,0.3185107,1.061118,4999.996,1092.408,5213.147,0.8789362
632,1090.804,1092.958,0.3208401,0.03610182,0.000142019,0.000834119,0.07531388,0.3185107,1.061118,4999.996,1092.408,5213.147,0.8789362
633,1090.804,1092.958,0.3208401,0.03610182,0.000142019,0.000834119,0.07531388,0.3185107,1.061118,4999.996,1092.408,5213.147,0.8789362
634,1090.804,1092.958,0.3208401,0.0361018,0.000142019,0.000834119,0.07531387,0.3185107,1.061118,4999.996,1092.408,5213.147,0.8789361
635,1090.804,1092.958,0.3208401,0.03610181,0.000142019,0.000834119,0.07531388,0.3185107,1.061118,4999.996,1092.408,5213.146,0.8789361
636,1090.804,1092.958,0.3208401,0.03610181,0.000142019,0.000834119,0.07531387,0.3185107,1.061118,4999.997,1092.408,5213.147,0.878936
637,1090.804,1092.958,0.3208401,0.03610181,0.000142019,0.000834119,0.07531388,0.3185107,1.061117,4999.997,1092.408,5213.147,0.878936
638,1090.804,1092.958,0.3208401,0.03610181,0.000142019,0.000834119,0.07531388,0.3185107,1.061118,4999.998,1092.408,5213.148,0.878936
639,1090.804,1092.958,0.3208401,0.0361018,0.000142019,0.000834119,0.07531388,0.3185107,1.061118,4999.998,1092.408,5213.148,0.878936
640,1090.804,1092.958,0.3208401,0.0361018,0.000142019,0.000834119,0.07531387,0.3185107,1.061118,4999.999,1092.408,5213.149,0.878936
641,1090.804,1092.958,0.3208401,0.03610181,0.000142019,0.000834119,0.07531388,0.3185107,1.061117,4999.999,1092.408,5213.149,0.8789359
642,1090.804,1092.958,0.3208401,0.0361018,0.000142019,0.000834119,0.07531388,0.3185108,1.061118,4999.999,1092.408,5213.15,0.8789359
643,1090.804,1092.958,0.32084,0.03610179,0.000142019,0.000834119,0.07531389,0.3185108,1.061117,5000,1092.408,5213.15,0.8789359
644,1090.804,1092.958,0.3208401,0.0361018,0.000142019,0.000834119,0.07531387,0.3185108,1.061118,5000,1092.408,5213.151,0.8789359
645,1090.804,1092.958,0.32084,0.0361018,0.000142019,0.000834119,0.07531389,0.3185107,1.061117,5000,1092.408,5213.151,0.8789359
646,1090.804,1092.958,0.3208401,0.03610179,0.000142019,0.000834119,0.07531388,0.3185108,1.061118,5000,1092.408,5213.151,0.8789359
647,1090.804,1092.958,0.32084,0.03610179,0.000142019,0.000834119,0.07531389,0.3185108,1.061117,5000,1092.408,5213.151,0.8789359
648,1090.804,1092.958,0.3208401,0.0361018,0.000142019,0.000834119,0.07531387,0.3185108,1.061118,5000,1092.408,5213.151,0.8789359
649,1090.804,1092.958,0.3208401,0.03610178,0.000142019,0.000834119,0.07531388,0.3185109,1.061117,4999.999,1092.408,5213.15,0.8789359
650,1090.804,1092.958,0.3208401,0.03610179,0.000142019,0.000834119,0.07531387,0.3185108,1.061118,4999.998,1092.408,5213.15,0.8789359
651,1090.804,1092.958,0.3208401,0.03610179,0.000142019,0.000834119,0.07531388,0.3185108,1.061117,4999.998,1092.408,5213.149,0.8789359
652,1090.804,1092.958,0.3208401,0.03610178,0.000142019,0.000834119,0.07531387,0.3185108,1.061117,4999.997,1092.408,5213.148,0.8789359
653,1090.804,1092.958,0.3208401,0.03610178,0.000142019,0.000834119,0.07531387,0.3185109,1.061117,4999.997,1092.408,5213.148,0.8789358
654,1090.804,1092.958,0.3208401,0.03610178,0.000142019,0.000834119,0.07531387,0.3185109,1.061118,4999.997,1092.408,5213.148,0.8789358
655,1090.804,1092.958,0.3208401,0.03610178,0.000142019,0.000834119,0.07531387,0.3185109,1.061117,4999.997,1092.408,5213.148,0.8789358
656,1090.804,1092.958,0.3208401,0.03610177,0.000142019,0.000834119,0.07531387,0.3185109,1.061117,4999.997,1092.408,5213.148,0.8789357
657,1090.804,1092.958,0.3208401,0.03610177,0.000142019,0.000834119,0.07531387,0.3185109,1.061117,4999.997,1092.408,5213.148,0.8789357
658,1090.804,1092.958,0.3208402,0.03610178,0.000142019,0.000834119,0.07531386,0.3185109,1.061118,4999.997,1092.408,5213.148,0.8789357
659,1090.804,1092.958,0.3208401,0.03610177,0.000142019,0.000834119,0.07531387,0.3185109,1.061117,4999.997,1092.408,5213.148,0.8789356
660,1090.804,1092.958,0.3208401,0.03610176,0.000142019,0.000834119,0.07531387,0.3185109,1.061118,4999.997,1092.408,5213.148,0.8789356
661,1090.804,1092.958,0.3208401,0.03610176,0.000142019,0.000834119,0.07531387,0.3185109,1.061117,4999.996,1092.408,5213.147,0.8789356
662,1090.804,1092.958,0.3208402,0.03610176,0.000142019,0.000834119,0.07531386,0.3185109,1.061118,4999.996,1092.408,5213.147,0.8789355
663,1090.804,1092.958,0.3208401,0.03610177,0.000142019,0.000834119,0.07531387,0.3185109,1.061117,4999.996,1092.408,5213.147,0.8789355
664,1090.804,1092.958,0.3208402,0.03610176,0.000142019,0.000834119,0.07531386,0.318511,1.061118,4999.996,1092.408,5213.147,0.8789354
665,1090.804,1092.958,0.3208401,0.03610176,0.000142019,0.000834119,0.07531387,0.318511,1.061117,4999.996,1092.408,5213.147,0.8789354
666,1090.804,1092.958,0.3208402,0.03610176,0.000142019,0.000834119,0.07531386,0.3185109,1.061118,4999.996,1092.408,5213.147,0.8789354
667,1090.804,1092.958,0.3208401,0.03610176,0.000142019,0.000834119,0.07531387,0.3185109,1.061117,4999.997,1092.408,5213.148,0.8789353
668,1090.804,1092.958,0.3208402,0.03610175,0.000142019,0.000834119,0.07531386,0.318511,1.061118,4999.997,1092.408,5213.148,0.8789353
669,1090.804,1092.958,0.3208401,0.03610175,0.000142019,0.000834119,0.07531387,0.318511,1.061118,4999.998,1092.408,5213.149,0.8789353
670,1090.804,1092.958,0.3208402,0.03610175,0.000142019,0.000834119,0.07531386,0.318511,1.061118,4999.998,1092.408,5213.149,0.8789353
671,1090.804,1092.958,0.3208401,0.03610175,0.000142019,0.000834119,0.07531387,0.318511,1.061117,4999.997,1092.408,5213.149,0.8789352
672,1090.804,1092.958,0.3208402,0.03610175,0.000142019,0.000834119,0.07531386,0.318511,1.061118,4999.997,1092.408,5213.148,0.8789352
673,1090.804,1092.958,0.3208401,0.03610175,0.000142019,0.000834119,0.07531387,0.318511,1.061117,4999.997,1092.408,5213.148,0.8789352
674,1090.803,1092.958,0.3208402,0.03610175,0.000142019,0.000834119,0.07531385,0.318511,1.061118,4999.997,1092.408,5213.148,0.8789352
675,1090.804,1092.958,0.3208402,0.03610174,0.000142019,0.000834119,0.07531387,0.3185111,1.061117,4999.997,1092.408,5213.148,0.8789351
676,1090.803,1092.958,0.3208402,0.03610173,0.000142019,0.000834119,0.07531385,0.3185111,1.061118,4999.997,1092.408,5213.148,0.8789351
677,1090.804,1092.958,0.3208402,0.03610174,0.000142019,0.000834119,0.07531386,0.318511,1.061117,4999.997,1092.408,5213.148,0.8789351
678,1090.803,1092.958,0.3208403,0.03610175,0.000142019,0.000834119,0.07531385,0.318511,1.061117,4999.997,1092.408,5213.148,0.878935
679,1090.804,1092.958,0.3208402,0.03610173,0.000142019,0.000834119,0.07531386,0.3185111,1.061117,4999.997,1092.408,5213.148,0.878935
680,1090.803,1092.958,0.3208403,0.03610174,0.000142019,0.000834119,0.07531385,0.3185111,1.061117,4999.998,1092.408,5213.148,0.878935
681,1090.803,1092.958,0.3208402,0.03610174,0.000142019,0.000834119,0.07531385,0.318511,1.061117,4999.998,1092.408,5213.149,0.878935
682,1090.803,1092.958,0.3208403,0.03610174,0.000142019,0.000834119,0.07531385,0.3185111,1.061117,4999.998,1092.408,5213.149,0.878935
683,1090.803,1092.958,0.3208402,0.03610174,0.000142019,0.000834119,0.07531385,0.318511,1.061117,4999.998,1092.408,5213.149,0.8789349
684,1090.803,1092.958,0.3208402,0.03610172,0.000142019,0.000834119,0.07531385,0.3185111,1.061117,4999.999,1092.408,5213.149,0.8789349
685,1090.803,1092.958,0.3208402,0.03610173,0.000142019,0.000834119,0.07531385,0.3185111,1.061117,4999.998,1092.408,5213.149,0.8789349
686,1090.803,1092.958,0.3208402,0.03610174,0.000142019,0.000834119,0.07531385,0.318511,1.061118,4999.998,1092.408,5213.149,0.8789349
687,1090.803,1092.958,0.3208402,0.03610173,0.000142019,0.000834119,0.07531386,0.3185111,1.061117,4999.998,1092.408,5213.149,0.8789349
688,1090.803,1092.958,0.3208402,0.03610172,0.000142019,0.000834119,0.07531385,0.3185111,1.061118,4999.998,1092.408,5213.149,0.8789348
689,1090.804,1092.958,0.3208402,0.03610172,0.000142019,0.000834119,0.07531386,0.3185111,1.061117,4999.998,1092.408,5213.149,0.8789348
690,1090.803,1092.958,0.3208403,0.03610173,0.000142019,0.000834119,0.07531385,0.3185111,1.061117,4999.998,1092.408,5213.149,0.8789348
691,1090.803,1092.958,0.3208402,0.03610173,0.000142019,0.000834119,0.07531385,0.3185111,1.061117,4999.998,1092.408,5213.149,0.8789348
692,1090.803,1092.958,0.3208403,0.03610171,0.000142019,0.000834119,0.07531385,0.3185112,1.061118,4999.998,1092.408,5213.149,0.8789348
693,1090.803,1092.958,0.3208402,0.03610171,0.000142019,0.00083412,0.07531385,0.3185112,1.061117,4999.998,1092.408,5213.149,0.8789347
694,1090.803,1092.958,0.3208403,0.03610172,0.000142019,0.000834119,0.07531384,0.3185111,1.061117,4999.999,1092.408,5213.15,0.8789347
695,1090.803,1092.958,0.3208403,0.03610172,0.000142019,0.000834119,0.07531385,0.3185111,1.061117,4999.999,1092.408,5213.15,0.8789347
696,1090.803,1092.958,0.3208403,0.03610171,0.000142019,0.000834119,0.07531384,0.3185112,1.061117,4999.999,1092.408,5213.15,0.8789347
697,1090.803,1092.958,0.3208403,0.03610172,0.000142019,0.000834119,0.07531385,0.3185112,1.061117,4999.999,1092.408,5213.15,0.8789347
698,1090.803,1092.958,0.3208403,0.03610172,0.000142019,0.000834119,0.07531384,0.3185111,1.061117,4999.999,1092.408,5213.15,0.8789347
699,1090.803,1092.958,0.3208402,0.03610172,0.000142019,0.000834119,0.07531385,0.3185111,1.061117,4999.998,1092.408,5213.15,0.8789347
700,1090.803,1092.958,0.3208403,0.03610171,0.000142019,0.000834119,0.07531384,0.3185112,1.061117,4999.998,1092.408,5213.149,0.8789346
701,1090.803,1092.958,0.3208403,0.03610171,0.000142019,0.000834119,0.07531385,0.3185112,1.061117,4999.998,1092.408,5213.149,0.8789346
702,1090.803,1092.958,0.3208403,0.03610171,0.000142019,0.000834119,0.07531384,0.3185111,1.061117,4999.997,1092.408,5213.149,0.8789346
703,1090.803,1092.958,0.3208403,0.03610171,0.000142019,0.000834119,0.07531384,0.3185112,1.061117,4999.997,1092.408,5213.148,0.8789346
704,1090.803,1092.958,0.3208403,0.03610171,0.000142019,0.000834119,0.07531383,0.3185112,1.061117,4999.997,1092.408,5213.148,0.8789345
705,1090.803,1092.958,0.3208403,0.03610171,0.000142019,0.000834119,0.07531384,0.3185112,1.061117,4999.996,1092.408,5213.148,0.8789345
706,1090.803,1092.958,0.3208403,0.0361017,0.000142019,0.000834119,0.07531383,0.3185112,1.061117,4999.997,1092.408,5213.148,0.8789345
707,1090.803,1092.958,0.3208403,0.0361017,0.000142019,0.000834119,0.07531384,0.3185112,1.061117,4999.997,1092.408,5213.148,0.8789344
708,1090.803,1092.958,0.3208403,0.0361017,0.000142019,0.000834119,0.07531384,0.3185112,1.061117,4999.998,1092.408,5213.149,0.8789344
709,1090.803,1092.958,0.3208403,0.0361017,0.000142019,0.000834119,0.07531384,0.3185112,1.061117,4999.998,1092.408,5213.149,0.8789344
710,1090.803,1092.958,0.3208403,0.0361017,0.000142019,0.000834119,0.07531383,0.3185112,1.061117,4999.998,1092.408,5213.15,0.8789344
711,1090.803,1092.958,0.3208403,0.0361017,0.000142019,0.000834119,0.07531384,0.3185112,1.061117,4999.998,1092.408,5213.149,0.8789344
712,1090.803,1092.958,0.3208403,0.0361017,0.000142019,0.000834119,0.07531383,0.3185112,1.061117,4999.998,1092.408,5213.149,0.8789343
713,1090.803,1092.958,0.3208403,0.0361017,0.000142019,0.00083412,0.07531384,0.3185112,1.061117,4999.998,1092.408,5213.149,0.8789343
714,1090.803,1092.958,0.3208403,0.03610169,0.000142019,0.000834119,0.07531384,0.3185113,1.061117,4999.998,1092.408,5213.149,0.8789343
715,1090.803,1092.958,0.3208403,0.0361017,0.000142019,0.000834119,0.07531384,0.3185112,1.061117,4999.998,1092.408,5213.149,0.8789343
716,1090.803,1092.958,0.3208403,0.0361017,0.000142019,0.000834119,0.07531383,0.3185112,1.061117,4999.998,1092.408,5213.149,0.8789343
717,1090.803,1092.958,0.3208403,0.03610168,0.000142019,0.00083412,0.07531384,0.3185113,1.061117,4999.998,1092.408,5213.149,0.8789342
718,1090.803,1092.958,0.3208403,0.03610168,0.000142019,0.00083412,0.07531383,0.3185113,1.061117,4999.999,1092.408,5213.15,0.8789342
719,1090.803,1092.958,0.3208403,0.03610168,0.000142019,0.00083412,0.07531384,0.3185113,1.061117,4999.998,1092.408,5213.149,0.8789342
720,1090.803,1092.958,0.3208403,0.03610169,0.000142019,0.000834119,0.07531383,0.3185113,1.061117,4999.999,1092.408,5213.15,0.8789342
721,1090.803,1092.958,0.3208403,0.03610169,0.000142019,0.00083412,0.07531384,0.3185113,1.061117,4999.999,1092.408,5213.151,0.8789342
722,1090.803,1092.958,0.3208403,0.03610169,0.000142019,0.00083412,0.07531383,0.3185113,1.061117,4999.999,1092.408,5213.151,0.8789342
723,1090.803,1092.958,0.3208403,0.03610169,0.000142019,0.00083412,0.07531384,0.3185113,1.061117,4999.999,1092.408,5213.151,0.8789342
724,1090.803,1092.958,0.3208403,0.03610169,0.000142019,0.000834119,0.07531383,0.3185112,1.061117,4999.999,1092.408,5213.151,0.8789342
725,1090.803,1092.958,0.3208403,0.03610169,0.000142019,0.00083412,0.07531385,0.3185113,1.061117,4999.999,1092.408,5213.151,0.8789342
726,1090.803,1092.958,0.3208403,0.03610168,0.000142019,0.00083412,0.07531383,0.3185113,1.061117,4999.999,1092.408,5213.15,0.8789341
727,1090.803,1092.958,0.3208403,0.03610168,0.000142019,0.00083412,0.07531384,0.3185113,1.061117,4999.998,1092.408,5213.15,0.8789341
728,1090.803,1092.957,0.3208404,0.03610168,0.000142019,0.00083412,0.07531383,0.3185113,1.061117,4999.998,1092.408,5213.149,0.8789341
729,1090.803,1092.958,0.3208403,0.03610168,0.000142019,0.00083412,0.07531383,0.3185113,1.061117,4999.997,1092.408,5213.149,0.8789341
730,1090.803,1092.957,0.3208404,0.03610168,0.000142019,0.000834119,0.07531383,0.3185113,1.061117,4999.997,1092.408,5213.149,0.8789341
731,1090.803,1092.958,0.3208403,0.03610167,0.000142019,0.00083412,0.07531383,0.3185114,1.061117,4999.997,1092.407,5213.149,0.878934
732,1090.803,1092.957,0.3208404,0.03610168,0.000142019,0.00083412,0.07531382,0.3185113,1.061117,4999.997,1092.408,5213.149,0.878934
733,1090.803,1092.957,0.3208403,0.03610168,0.000142019,0.00083412,0.07531383,0.3185113,1.061117,4999.997,1092.408,5213.149,0.878934
734,1090.803,1092.957,0.3208404,0.03610167,0.000142019,0.00083412,0.07531383,0.3185113,1.061117,4999.998,1092.408,5213.149,0.878934
735,1090.803,1092.957,0.3208403,0.03610167,0.000142019,0.00083412,0.07531383,0.3185113,1.061117,4999.997,1092.407,5213.149,0.8789339
736,1090.803,1092.957,0.3208404,0.03610167,0.000142019,0.00083412,0.07531382,0.3185113,1.061117,4999.997,1092.408,5213.149,0.8789339
737,1090.803,1092.957,0.3208403,0.03610167,0.000142019,0.00083412,0.07531383,0.3185113,1.061117,4999.997,1092.407,5213.148,0.8789339
738,1090.803,1092.957,0.3208404,0.03610167,0.000142019,0.00083412,0.07531382,0.3185113,1.061117,4999.997,1092.408,5213.148,0.8789338
739,1090.803,1092.957,0.3208403,0.03610167,0.000142019,0.00083412,0.07531383,0.3185114,1.061117,4999.998,1092.407,5213.149,0.8789338
740,1090.803,1092.957,0.3208404,0.03610167,0.000142019,0.00083412,0.07531382,0.3185114,1.061117,4999.998,1092.407,5213.149,0.8789338
741,1090.803,1092.957,0.3208404,0.03610167,0.000142019,0.00083412,0.07531383,0.3185114,1.061117,4999.998,1092.407,5213.149,0.8789338
742,1090.803,1092.957,0.3208404,0.03610167,0.000142019,0.00083412,0.07531382,0.3185114,1.061117,4999.998,1092.408,5213.15,0.8789338
743,1090.803,1092.957,0.3208404,0.03610166,0.000142019,0.00083412,0.07531383,0.3185114,1.061117,4999.999,1092.407,5213.15,0.8789337
744,1090.803,1092.957,0.3208404,0.03610166,0.000142019,0.00083412,0.07531382,0.3185114,1.061117,4999.999,1092.407,5213.15,0.8789337
745,1090.803,1092.957,0.3208403,0.03610166,0.000142019,0.00083412,0.07531383,0.3185114,1.061117,4999.999,1092.407,5213.15,0.8789337
746,1090.803,1092.957,0.3208404,0.03610167,0.000142019,0.00083412,0.07531382,0.3185114,1.061117,4999.999,1092.407,5213.15,0.8789337
747,1090.803,1092.957,0.3208404,0.03610167,0.000142019,0.00083412,0.07531382,0.3185114,1.061117,4999.998,1092.407,5213.149,0.8789337
748,1090.803,1092.957,0.3208405,0.03610166,0.000142019,0.00083412,0.07531381,0.3185114,1.061117,4999.998,1092.407,5213.149,0.8789337
749,1090.803,1092.957,0.3208404,0.03610166,0.000142019,0.00083412,0.07531382,0.3185114,1.061117,4999.997,1092.407,5213.148,0.8789336
750,1090.803,1092.957,0.3208405,0.03610166,0.000142019,0.00083412,0.07531381,0.3185114,1.061117,4999.997,1092.407,5213.148,0.8789336
751,1090.803,1092.957,0.3208404,0.03610166,0.000142019,0.00083412,0.07531382,0.3185114,1.061117,4999.997,1092.407,5213.148,0.8789336
752,1090.803,1092.957,0.3208404,0.03610166,0.000142019,0.00083412,0.07531381,0.3185114,1.061117,4999.997,1092.407,5213.149,0.8789336
