Time,Tair_min,Tair_mean,Tair_max,Tfuel_min,Tfuel_mean,Tfuel_max,rhoAir_min,rhoAir_mean,rhoAir_max,rhoFuel_min,rhoFuel_mean,rhoFuel_max,muAir_min,muAir_mean,muAir_max,muFuel_min,muFuel_mean,muFuel_max,nuAir_min,nuAir_mean,nuAir_max,nuFuel_min,nuFuel_mean,nuFuel_max,kAir_min,kAir_mean,kAir_max,kFuel_min,kFuel_mean,kFuel_max,sumVolume,Nern_min,Nern_max,ibar0,ibar,V,stack_Voltage,min_curr,mean_curr,max_curr,Energy_Ir,Energy_Fr,Energy_t_min,Energy_t_mean,Energy_t_max
413, 1636.805, 2201.959, 2236.283, 2008.623, 2204.778, 2236.264, 0.1546575, 0.1588518, 0.2148875, 0.01451601, 0.01781569, 0.02144722, 5.939299e-05, 6.401238e-05, 6.571475e-05, 4.275367e-05, 5.428515e-05, 6.144156e-05, 0.0002763911, 0.0004032024, 0.0004063191, 0.002762527, 0.003052189, 0.003172446, 0.07196891, 0.08293315, 0.1094437, 0.6184283, 0.6626062, 0.6750992, 3.84e-09, 0.715522, 0.8573702, 5000, 2243.7, -6.893821, -6.893821, 2199.396, 2243.7, 2388.006, 0.001966873, 5.526473e-11, 1639.087, 2207.599, 2240.194
414, 1639.087, 2205.801, 2240.183, 2012.105, 2208.625, 2240.163, 0.1543896, 0.1585759, 0.2145884, 0.01449051, 0.017781, 0.02140326, 5.94433e-05, 6.394093e-05, 6.571612e-05, 4.280513e-05, 5.436086e-05, 6.154415e-05, 0.0002770108, 0.0004034504, 0.0004064378, 0.002770695, 0.003062349, 0.003182341, 0.07096145, 0.08214773, 0.1094485, 0.6200022, 0.6650973, 0.6766353, 3.84e-09, 0.7146369, 0.8566256, 5000, 2239.802, -6.921423, -6.921423, 2195.587, 2239.802, 2383.875, 0.001998894, 4.264908e-11, 1641.402, 2211.497, 2244.145
415, 1641.402, 2209.696, 2244.134, 2015.641, 2212.524, 2244.115, 0.154119, 0.1582971, 0.2142859, 0.01446474, 0.01774601, 0.02135896, 5.949423e-05, 6.386582e-05, 6.571608e-05, 4.285724e-05, 5.443772e-05, 6.164859e-05, 0.0002776395, 0.0004036832, 0.0004065393, 0.002778991, 0.003072667, 0.003192417, 0.06992015, 0.08133487, 0.1094519, 0.6216098, 0.6676433, 0.6787659, 3.84e-09, 0.7137402, 0.8558703, 5000, 2235.864, -6.949065, -6.949065, 2191.739, 2235.864, 2379.696, 0.002033037, 3.32495e-11, 1643.75, 2215.452, 2248.153
416, 1643.75, 2213.648, 2248.142, 2019.232, 2216.48, 2248.122, 0.1538456, 0.1580154, 0.2139799, 0.01443868, 0.01771069, 0.02131428, 5.954581e-05, 6.378684e-05, 6.571454e-05, 4.291002e-05, 5.451582e-05, 6.175499e-05, 0.0002782775, 0.0004039, 0.000406624, 0.002787421, 0.003083152, 0.003202646, 0.068843, 0.08049291, 0.1094525, 0.6232532, 0.6702477, 0.6813435, 3.84e-09, 0.7128312, 0.8551036, 5000, 2231.883, -6.976746, -6.976746, 2187.851, 2231.883, 2375.467, 0.002069521, 7.194143e-11, 1646.133, 2219.467, 2252.22
417, 1646.133, 2217.659, 2252.209, 2022.884, 2220.496, 2252.189, 0.1535692, 0.1577303, 0.2136702, 0.01441231, 0.017675, 0.02126921, 5.959808e-05, 6.370375e-05, 6.57114e-05, 4.296355e-05, 5.459522e-05, 6.186348e-05, 0.0002789256, 0.0004040997, 0.0004066939, 0.002795995, 0.003093815, 0.003213038, 0.06772776, 0.07962002, 0.1094501, 0.6249348, 0.6729141, 0.6840484, 3.84e-09, 0.7119089, 0.8543248, 5000, 2227.857, -7.004467, -7.004467, 2183.92, 2227.857, 2371.184, 0.002108786, 4.871596e-11, 1648.556, 2223.547, 2256.35
418, 1648.556, 2221.735, 2256.339, 2026.6, 2224.577, 2256.319, 0.1532894, 0.1574418, 0.2133563, 0.01438561, 0.01763893, 0.0212237, 5.96511e-05, 6.361627e-05, 6.570656e-05, 4.301786e-05, 5.467604e-05, 6.197422e-05, 0.0002795844, 0.0004042811, 0.0004067512, 0.002804722, 0.003104668, 0.003223604, 0.06657197, 0.0787142, 0.109448, 0.6266571, 0.6756467, 0.6868804, 3.84e-09, 0.7109726, 0.853533, 5000, 2223.781, -7.032229, -7.032229, 2179.941, 2223.781, 2366.843, 0.002150976, 3.874322e-11, 1651.019, 2227.695, 2260.549
419, 1651.019, 2225.879, 2260.538, 2030.386, 2228.726, 2260.518, 0.1530061, 0.1571494, 0.2130381, 0.01435854, 0.01760243, 0.02117772, 5.970492e-05, 6.352413e-05, 6.570272e-05, 4.307301e-05, 5.475836e-05, 6.208735e-05, 0.0002802547, 0.0004044432, 0.0004067995, 0.002813614, 0.003115724, 0.003234356, 0.06537291, 0.07777321, 0.1094521, 0.628423, 0.6784499, 0.6898344, 3.84e-09, 0.710021, 0.8527272, 5000, 2219.652, -7.060033, -7.060033, 2175.912, 2219.652, 2362.439, 0.002196382, 4.075529e-11, 1653.526, 2231.918, 2264.821
420, 1653.526, 2230.098, 2264.81, 2034.245, 2232.95, 2264.79, 0.1527189, 0.156853, 0.2127151, 0.01433108, 0.01756548, 0.02113122, 5.97596e-05, 6.342698e-05, 6.570799e-05, 4.312907e-05, 5.484231e-05, 6.220306e-05, 0.0002809372, 0.0004045844, 0.0004068408, 0.002822682, 0.003126999, 0.003245351, 0.0641275, 0.07679453, 0.1094535, 0.6302357, 0.6813287, 0.6929146, 3.84e-09, 0.7090532, 0.8519065, 5000, 2215.465, -7.087878, -7.087878, 2171.827, 2215.465, 2357.967, 0.002245441, 4.277562e-11, 1656.081, 2236.221, 2269.172
421, 1656.081, 2234.397, 2269.161, 2038.184, 2237.253, 2269.14, 0.1524274, 0.156552, 0.2123871, 0.0143032, 0.01752803, 0.02108417, 5.981519e-05, 6.332447e-05, 6.571238e-05, 4.31861e-05, 5.492802e-05, 6.232155e-05, 0.0002816329, 0.0004047033, 0.0004068767, 0.00283194, 0.003138509, 0.003256592, 0.06283233, 0.07577536, 0.1094521, 0.6320987, 0.684289, 0.6961431, 3.84e-09, 0.7080677, 0.8510696, 5000, 2211.215, -7.115766, -7.115766, 2167.683, 2211.215, 2353.421, 0.00229858, 6.473451e-11, 1658.687, 2240.61, 2273.608
422, 1658.687, 2238.782, 2273.597, 2042.21, 2241.643, 2273.577, 0.1521314, 0.1562462, 0.2120535, 0.01427486, 0.01749004, 0.0210365, 5.987179e-05, 6.321617e-05, 6.571525e-05, 4.32442e-05, 5.501562e-05, 6.244305e-05, 0.0002823428, 0.000404798, 0.0004069095, 0.002841403, 0.003150272, 0.003268067, 0.06148354, 0.07471254, 0.1094477, 0.6340161, 0.687337, 0.6995493, 3.84e-09, 0.7070632, 0.8502153, 5000, 2206.896, -7.143697, -7.143697, 2163.473, 2206.896, 2348.796, 0.002356307, 9.99904e-11, 1661.348, 2245.093, 2278.138
423, 1661.348, 2243.261, 2278.127, 2046.329, 2246.127, 2278.106, 0.1518304, 0.1559351, 0.2117139, 0.01424602, 0.01745146, 0.02098816, 5.992947e-05, 6.310162e-05, 6.571649e-05, 4.330345e-05, 5.510529e-05, 6.256782e-05, 0.0002830682, 0.0004048666, 0.0004069396, 0.002851088, 0.003162311, 0.003279797, 0.06007675, 0.07360247, 0.1094409, 0.6359925, 0.6904799, 0.703101, 3.84e-09, 0.706038, 0.8493421, 5000, 2202.503, -7.171672, -7.171672, 2159.192, 2202.503, 2344.083, 0.002419286, 7.472987e-11, 1664.07, 2249.678, 2282.768
424, 1664.07, 2247.842, 2282.757, 2050.55, 2250.713, 2282.737, 0.1515239, 0.1556182, 0.2113677, 0.01421662, 0.01741223, 0.02093909, 5.998833e-05, 6.298027e-05, 6.571596e-05, 4.336394e-05, 5.519721e-05, 6.269614e-05, 0.0002838103, 0.0004049067, 0.0004069708, 0.002861015, 0.003174649, 0.003291804, 0.05860697, 0.07244107, 0.1094367, 0.6380331, 0.6937261, 0.7072416, 3.84e-09, 0.7049902, 0.8484482, 5000, 2198.028, -7.199692, -7.199692, 2154.833, 2198.028, 2339.276, 0.002488611, 9.0503e-11, 1666.858, 2254.375, 2287.509
425, 1666.858, 2252.535, 2287.498, 2054.883, 2255.411, 2287.478, 0.1512113, 0.1552949, 0.2110143, 0.01418662, 0.01737228, 0.0208892, 6.004848e-05, 6.285152e-05, 6.57135e-05, 4.342581e-05, 5.52916e-05, 6.282836e-05, 0.0002845707, 0.0004049157, 0.0004070002, 0.002871206, 0.003187314, 0.003304152, 0.05706846, 0.07122361, 0.1094283, 0.6401439, 0.697085, 0.7117932, 3.84e-09, 0.7039177, 0.8475318, 5000, 2193.462, -7.227757, -7.227757, 2150.388, 2193.462, 2334.363, 0.002564874, 2.624182e-11, 1669.718, 2259.196, 2292.372
426, 1669.718, 2257.351, 2292.361, 2059.339, 2260.232, 2292.34, 0.150892, 0.1549645, 0.2106529, 0.01415594, 0.01733154, 0.0208384, 6.011004e-05, 6.271463e-05, 6.570892e-05, 4.348919e-05, 5.53887e-05, 6.296486e-05, 0.0002853511, 0.0004048906, 0.000407028, 0.002881687, 0.003200337, 0.003316879, 0.05545461, 0.06994465, 0.1094363, 0.6423318, 0.7005676, 0.7165204, 3.84e-09, 0.702818, 0.8465906, 5000, 2188.798, -7.255869, -7.255869, 2145.848, 2188.798, 2329.335, 0.002649161, 8.506978e-11, 1672.657, 2264.152, 2297.369
427, 1672.657, 2262.303, 2297.358, 2063.931, 2265.189, 2297.338, 0.1505653, 0.1546262, 0.2102828, 0.01412452, 0.01728992, 0.0207866, 6.017316e-05, 6.256879e-05, 6.570324e-05, 4.355423e-05, 5.548882e-05, 6.31061e-05, 0.0002861535, 0.0004048277, 0.0004070544, 0.002892488, 0.003213757, 0.003329976, 0.05375769, 0.06859786, 0.1094455, 0.6446048, 0.7041865, 0.7214417, 3.84e-09, 0.7016881, 0.845622, 5000, 2184.022, -7.284029, -7.284029, 2141.202, 2184.022, 2324.179, 0.002742852, 2.25405e-11, 1675.686, 2269.259, 2302.516
428, 1675.686, 2267.405, 2302.505, 2068.673, 2270.297, 2302.484, 0.1502303, 0.1542791, 0.2099028, 0.01409227, 0.01724732, 0.02073368, 6.023801e-05, 6.241299e-05, 6.569911e-05, 4.362111e-05, 5.559228e-05, 6.325261e-05, 0.0002869805, 0.0004047227, 0.0004070798, 0.002903644, 0.003227616, 0.003343484, 0.05196863, 0.06717576, 0.1094508, 0.6462031, 0.7079567, 0.7265748, 3.84e-09, 0.7005249, 0.8446231, 5000, 2179.123, -7.312238, -7.312238, 2136.438, 2179.123, 2318.879, 0.002847782, 2.334472e-11, 1678.813, 2274.535, 2307.829
429, 1678.813, 2272.677, 2307.819, 2073.584, 2275.573, 2307.798, 0.149886, 0.1539223, 0.2095119, 0.01405909, 0.01720362, 0.02067949, 6.030479e-05, 6.224609e-05, 6.569472e-05, 4.369007e-05, 5.569949e-05, 6.340502e-05, 0.0002878347, 0.0004045707, 0.0004071031, 0.002915196, 0.003241966, 0.003357455, 0.05007664, 0.06566949, 0.1094514, 0.6478351, 0.711896, 0.7319443, 3.84e-09, 0.6993242, 0.8435902, 5000, 2174.086, -7.340497, -7.340497, 2131.541, 2174.086, 2313.42, 0.002966184, 9.498872e-11, 1682.05, 2280.002, 2313.331
430, 1682.05, 2278.139, 2313.32, 2078.684, 2281.04, 2313.299, 0.1495312, 0.1535542, 0.2091087, 0.01402486, 0.01715866, 0.02062387, 6.009812e-05, 6.206666e-05, 6.56972e-05, 4.376135e-05, 5.581093e-05, 6.356408e-05, 0.0002887195, 0.0004043653, 0.0004071257, 0.002927195, 0.00325687, 0.003372039, 0.04806879, 0.06406839, 0.1094468, 0.6495375, 0.7160255, 0.7375799, 3.84e-09, 0.6980812, 0.842519, 5000, 2168.892, -7.368808, -7.368808, 2126.495, 2168.892, 2307.779, 0.003100885, 9.670213e-11, 1685.414, 2285.684, 2319.046
431, 1685.414, 2283.816, 2319.036, 2084, 2286.723, 2319.014, 0.1491643, 0.1531735, 0.2086914, 0.01398943, 0.01711229, 0.02056661, 5.986873e-05, 6.187299e-05, 6.569738e-05, 4.383526e-05, 5.592718e-05, 6.37307e-05, 0.000289639, 0.000404099, 0.0004071437, 0.002939698, 0.0032724, 0.003387214, 0.04592937, 0.06235952, 0.1094444, 0.6513196, 0.7203711, 0.7435176, 3.84e-09, 0.6967904, 0.8414045, 5000, 2163.519, -7.397173, -7.397173, 2121.277, 2163.519, 2301.933, 0.003255269, 5.590214e-11, 1688.921, 2291.615, 2325.007
